cnpj,optante_simples,optante_simei
27288243000123,Sim,Sim
27375668000170,Não,Não
27399791000120,Sim,Sim
27532967000170,Sim,Sim
27668998000153,Sim,Não
27748702000104,Sim,Sim
27778002000162,Sim,Não
27830265000173,Sim,Sim
27885790000196,Sim,Sim
27977186000190,Sim,Não
28025029000147,Não,Não
28180052000106,Sim,Não
28427070000140,Sim,Sim
28475225000113,Sim,Não
28554968000189,Sim,Sim
28644218000106,Não,Não
28702087000168,Sim,Sim
28705113000101,Sim,Sim
28768647000187,Não,Não
28796231000172,Sim,Sim
28809304000113,Não,Não
28828199000160,Sim,Sim
28851376000129,Não,Não
28901295000196,Sim,Sim
28925813000101,Sim,Sim
28953311000194,Sim,Sim
28984357000170,Sim,Sim
29010631000173,Sim,Não
29166841000155,Sim,Sim
29247513000183,Sim,Sim
29266283000108,Não,Não
29280596000102,Sim,Sim
29327595000176,Sim,Não
29397919000142,Não,Não
29418716000195,Sim,Não
29423676000170,Sim,Sim
29445825000100,Sim,Sim
29467351000199,Não,Não
29563219000180,Sim,Sim
29711799000106,Sim,Não
29751390000113,Sim,Não
29754028000104,Sim,Sim
29764544000101,Sim,Sim
29780061000109,Não,Não
29843618000103,Sim,Sim
29847972000106,Não,Não
29950060000157,Não,Não
29968675000100,Sim,Sim
29978814000187,Não,Não
30054840000106,Sim,Sim
30114648000150,Sim,Não
30157467000100,Sim,Sim
30160965000102,Sim,Sim
30165540000196,Sim,Sim
30186080000182,Sim,Sim
30264686000199,Não,Não
30267876007253,Não,Não
30297195000730,Não informado,Não informado
30353086000105,Sim,Sim
30420793000169,Sim,Não
30477457000152,Sim,Sim
30485388000129,Sim,Sim
30495578000127,Sim,Sim
30497086000170,Sim,Não
30498671000195,Sim,Sim
30516313000168,Sim,Sim
30558935000159,Sim,Sim
30635034000113,Sim,Sim
30673691000155,Não,Não
30702992000160,Sim,Não
30706854000159,Sim,Sim
30737287000106,Sim,Sim
30742555000412,Não,Não
30768714000105,Sim,Sim
30779901000194,Sim,Sim
30794954000184,Sim,Sim
30820768000172,Sim,Sim
30853588000197,Sim,Sim
30855551000106,Sim,Não
30933064000106,Sim,Não
31029147000138,Não,Não
31078194000171,Sim,Sim
31100609000166,Não,Não
31154170000154,Sim,Sim
31157952000147,Não,Não
31159339000169,Sim,Sim
31289587000124,Sim,Sim
31291749000169,Não,Não
31329726000104,Sim,Não
31389573000182,Sim,Sim
31440614000118,Sim,Sim
31485157000188,Sim,Não
31493689000167,Sim,Sim
31583871000109,Sim,Não
31595471000113,Sim,Não
31616729000110,Sim,Não
31678830000104,Sim,Não
31733872000354,Não informado,Não informado
31736577000190,Sim,Sim
31745405000182,Sim,Sim
31795195000137,Sim,Sim
31807179000117,Sim,Sim
31872190000160,Sim,Sim
31916236000104,Sim,Sim
31976193000144,Sim,Sim
31987642000150,Sim,Sim
32013570000102,Sim,Não
32060067000108,Sim,Sim
32118345000130,Sim,Sim
32158469000140,Sim,Sim
32233047000191,Sim,Sim
32274395000107,Sim,Sim
32385121000195,Sim,Sim
32385868000143,Sim,Sim
32405303000180,Sim,Sim
32415905000119,Não,Não
32510589000164,Sim,Sim
32549150000145,Sim,Sim
32559637000109,Sim,Sim
32577872000103,Não,Não
32603787000172,Sim,Sim
32632217000100,Sim,Não
32700454000161,Não,Não
32721477000152,Sim,Sim
32769730000148,Sim,Sim
32819364000194,Não,Não
32857223000166,Sim,Não
32893912000126,Sim,Não
32903509000130,Sim,Não
32982895000101,Sim,Sim
33022232000108,Sim,Sim
33084498000177,Sim,Não
33102476000192,Não,Não
33170336000151,Sim,Sim
33226099000101,Sim,Não
33256439000139,Não,Não
33278232000165,Sim,Sim
33284106000113,Sim,Sim
33295420000100,Sim,Sim
33313916000150,Sim,Sim
33318241000132,Não,Não
33325058000164,Sim,Não
33395207000161,Sim,Sim
33429963000164,Sim,Não
33438250058408,Não,Não
33440820000153,Sim,Não
33452551000145,Sim,Sim
33466988000219,Não,Não
33467572000134,Não,Não
33517035000151,Sim,Não
33521240000190,Sim,Sim
33556864000143,Sim,Sim
33590794000140,Sim,Não
33611500000119,Não,Não
33622493000150,Sim,Sim
33637910000139,Sim,Não
33647705000154,Sim,Sim
33672446000111,Sim,Não
33697095000284,Não,Não
33701884000160,Não,Não
33734130000107,Sim,Sim
33757679000117,Sim,Não
33774920000116,Sim,Sim
33788851000108,Sim,Sim
33792413000105,Sim,Sim
33835197000138,Sim,Sim
33845806000130,Sim,Sim
33926145000177,Sim,Sim
33935598000160,Sim,Sim
33958695000178,Não,Não
33975508000164,Sim,Sim
33991377000109,Sim,Sim
34003324000103,Sim,Sim
34025739000170,Sim,Sim
34071747000152,Sim,Não
34081623000158,Sim,Sim
34169557000172,Não,Não
34200104000161,Sim,Não
34223555000114,Não,Não
34240601000193,Sim,Sim
34262381000107,Sim,Não
34270656000146,Sim,Sim
34360143000126,Sim,Sim
34428346000107,Sim,Sim
34461649000121,Sim,Não
34467341000193,Sim,Sim
34563307000112,Sim,Não
34653761000164,Sim,Sim
34657154000172,Sim,Sim
34791311000138,Sim,Sim
34878949000100,Não,Não
34894112000155,Sim,Não
34994259000117,Sim,Sim
35001521000148,Sim,Não
35042417000100,Sim,Sim
35047394000118,Sim,Sim
35053086000103,Sim,Sim
35064395000170,Sim,Sim
35085954000129,Sim,Sim
35086280000187,Sim,Sim
35111135000109,Sim,Sim
35116065000181,Sim,Sim
35124048000196,Sim,Sim
35124598000105,Sim,Sim
35182939000107,Sim,Sim
35198315000170,Sim,Não
35220349000113,Não,Não
35242176000134,Sim,Sim
35285779000113,Sim,Sim
35326012000195,Sim,Sim
35395539000171,Sim,Sim
35426153000180,Sim,Sim
35426326000160,Sim,Não
35430819000173,Sim,Não
35438349000194,Sim,Não
35447105000178,Sim,Sim
35481181000108,Sim,Sim
35506411000138,Sim,Sim
35549548000170,Sim,Sim
35572418000158,Sim,Sim
35591688000106,Sim,Não
35605275000133,Sim,Não
35655714000112,Sim,Não
35675843000172,Sim,Sim
35680019000100,Sim,Sim
35752495000270,Não informado,Não informado
35784679000131,Não,Não
35826636000171,Sim,Sim
35917969000106,Sim,Sim
35931686000119,Sim,Não
35936474000124,Sim,Sim
35950757000120,Sim,Não
35953279000102,Sim,Sim
35964848000115,Sim,Não
35978393000197,Sim,Sim
35985892000101,Sim,Sim
36016317000163,Sim,Sim
36033160000184,Sim,Sim
36046153000117,Sim,Sim
36050242000137,Sim,Sim
36082133000100,Sim,Sim
36100272000100,Sim,Sim
36121312000109,Sim,Sim
36124647000172,Sim,Sim
36140384000195,Sim,Sim
36145955000184,Sim,Sim
36184246000108,Sim,Sim
36207275000148,Sim,Sim
36221030000175,Sim,Sim
36227688000194,Sim,Sim
36270900000104,Sim,Sim
36312774000103,Sim,Não
36342614000107,Sim,Sim
36357422000166,Sim,Sim
36377366000121,Sim,Sim
36406369000146,Sim,Sim
36420400000101,Sim,Não
36461324000174,Sim,Sim
36499419000187,Sim,Sim
36512272000118,Sim,Não
36525122000149,Sim,Sim
36569441000156,Sim,Sim
36601635000191,Sim,Sim
36617126000157,Sim,Sim
36650977000100,Sim,Sim
36675887000165,Sim,Sim
36705683000120,Sim,Não
36784186000164,Sim,Sim
36804814000126,Sim,Sim
36816880000116,Sim,Sim
36851606000188,Sim,Sim
36866111000122,Sim,Sim
36883931000122,Sim,Sim
36888166000133,Sim,Sim
36894576000197,Sim,Sim
36938804000183,Sim,Sim
36951442000160,Sim,Sim
37033076000123,Sim,Sim
37067086000180,Sim,Sim
37074744000160,Sim,Sim
37083681000109,Sim,Não
37115688000165,Sim,Sim
37122474000116,Sim,Sim
37130953000184,Sim,Sim
37196027000101,Sim,Sim
37220584000110,Sim,Sim
37254339000124,Não informado,Não informado
37258363000131,Sim,Não
37296022000150,Sim,Sim
37302230000115,Sim,Sim
37329408000111,Sim,Sim
37331545000190,Sim,Sim
37366724000163,Sim,Sim
37367354000189,Sim,Sim
37369175000180,Sim,Sim
37369563000161,Sim,Não
37372625000194,Sim,Sim
37373052000113,Sim,Sim
37403135000108,Sim,Sim
37447769000162,Sim,Sim
37528737000191,Sim,Sim
37530879000193,Sim,Sim
37586552000133,Sim,Sim
37613024000126,Sim,Sim
37714721000173,Sim,Sim
37754145000198,Sim,Sim
37788380000180,Sim,Sim
37797533000156,Sim,Não
37807499000153,Sim,Sim
37869143000144,Sim,Sim
37912783000190,Sim,Sim
37920508000118,Sim,Não
37955632000119,Sim,Não
37978643000114,Sim,Sim
38013138000106,Sim,Não
38016058000104,Sim,Sim
38022966000100,Sim,Sim
38037086000108,Sim,Não
38148170000190,Sim,Sim
38174683000176,Sim,Sim
38184598000199,Não informado,Não informado
38213099000182,Sim,Sim
38232038000162,Sim,Sim
38250691000154,Sim,Não
38255996000159,Sim,Sim
38296150000167,Sim,Sim
38323718000191,Sim,Sim
38348901000141,Sim,Sim
38358191000130,Sim,Sim
38360706000137,Sim,Não
38366469000111,Sim,Não
38406160000108,Sim,Sim
38424515000191,Sim,Sim
38425725000102,Sim,Sim
38435861000175,Sim,Sim
38441383000106,Sim,Não
38456970000179,Sim,Sim
38462019000122,Sim,Não
38490381000107,Sim,Não
38535184000167,Sim,Sim
38652503000114,Sim,Sim
38973493000119,Sim,Sim
39254084000125,Sim,Sim
39262864000117,Sim,Sim
39330034000180,Sim,Não
39339796000147,Sim,Sim
39341692000177,Sim,Não
39404393000134,Sim,Sim
39406299000114,Sim,Não
39487310000118,Sim,Sim
39532604000114,Sim,Sim
39535065000177,Sim,Sim
39551470000189,Sim,Sim
39582963000186,Sim,Sim
39660007000175,Sim,Sim
39674305000114,Sim,Sim
39683598000104,Sim,Sim
39701634000107,Sim,Não
39707635000169,Sim,Sim
39734493000129,Sim,Sim
39858126000137,Sim,Não
39906707000105,Sim,Sim
39929672000111,Sim,Não
39943380000133,Sim,Sim
39951533000194,Sim,Não
39969602000197,Sim,Sim
39987885000280,Não informado,Não informado
40063177000151,Sim,Sim
40076755000194,Sim,Sim
40101314000103,Sim,Sim
40118730000106,Sim,Sim
40123229000138,Sim,Sim
40129177000107,Sim,Sim
40130089000125,Sim,Sim
40146503000194,Sim,Sim
40147629000183,Sim,Sim
40186162000180,Não informado,Não informado
40299526000139,Sim,Sim
40299810031760,Não informado,Não informado
40299810040913,Não informado,Não informado
40382638000159,Sim,Sim
40413143000140,Sim,Sim
40414460000180,Sim,Sim
40416077000161,Sim,Sim
40417698000160,Sim,Não
40444488000160,Sim,Sim
40446788000189,Sim,Sim
40451138000121,Sim,Sim
40470144000126,Sim,Sim
40479532000178,Sim,Sim
40509137000190,Sim,Sim
40521623000124,Sim,Sim
40521937000127,Sim,Sim
40553900000180,Sim,Sim
40647601000105,Não informado,Não informado
40684315000110,Sim,Sim
40697364000197,Sim,Sim
40728111000133,Sim,Não
40755741000105,Sim,Sim
40786861000161,Sim,Sim
40800204000121,Sim,Sim
40855158000168,Sim,Não
40905784000111,Sim,Sim
40907760000100,Sim,Sim
40919258000100,Sim,Não
40933306000115,Sim,Sim
40937251000111,Sim,Sim
40938606000197,Sim,Sim
40943416000168,Sim,Sim
40946217000103,Sim,Sim
40995535000164,Sim,Não
41017877000172,Sim,Não
41039449000140,Sim,Sim
41061594000128,Não informado,Não informado
41073707000105,Sim,Sim
41107629000112,Sim,Sim
41125555000147,Sim,Não
41133254000165,Sim,Sim
41183194000195,Sim,Sim
41197954000113,Sim,Não
41198396000100,Sim,Sim
41246470000117,Sim,Sim
41315406000140,Sim,Sim
41329992000182,Sim,Sim
41334247000121,Sim,Não
41360175000197,Não informado,Não informado
41369773000127,Não informado,Não informado
41370054000126,Sim,Sim
41388803000142,Sim,Não
41398671000130,Sim,Sim
41415468000124,Sim,Não
41437357000119,Sim,Sim
41461346000174,Sim,Sim
41466984000188,Sim,Sim
41515667000104,Sim,Sim
41518634000118,Não informado,Não informado
41596840000146,Não informado,Não informado
41606186000104,Sim,Sim
41611545000111,Sim,Sim
41616653000187,Sim,Sim
41648631000107,Sim,Sim
41658597000143,Sim,Sim
41658700000155,Sim,Sim
41740975000133,Sim,Não
41784306000163,Sim,Sim
41856851000118,Sim,Sim
41905238000143,Sim,Sim
41984258000157,Sim,Não
42028033000190,Sim,Não
42070907000177,Sim,Sim
42101768000100,Sim,Sim
42118951000100,Sim,Sim
42164978000139,Sim,Sim
42177455000127,Sim,Sim
42253574000111,Sim,Sim
42278291000124,Não,Não
42281141000170,Sim,Sim
42302097000137,Sim,Sim
42309330000103,Sim,Sim
42363818000119,Sim,Sim
42392490000169,Sim,Sim
42410090000139,Sim,Sim
42517641000168,Sim,Sim
42564219000163,Sim,Não
42599402000102,Sim,Não
42613022000177,Sim,Sim
42625211000160,Sim,Não
42643603000151,Sim,Não
42740519000156,Sim,Sim
42746658000197,Sim,Não
42771949000135,Não,Não
42791827000100,Sim,Sim
42820457000192,Sim,Sim
42828730000125,Sim,Sim
42867790000157,Sim,Sim
42885268000106,Não informado,Não informado
42894233000125,Sim,Sim
42900689000150,Sim,Sim
42910033000119,Sim,Sim
42912183000161,Sim,Sim
42927592000131,Sim,Sim
42935087000139,Sim,Não
42947733000188,Sim,Sim
42948564000109,Sim,Sim
42953120000153,Sim,Sim
42992724000109,Sim,Não
42997492000181,Sim,Sim
43001403000168,Sim,Não
43024630000109,Sim,Não
43065114000122,Sim,Sim
43116875000166,Sim,Sim
43125801000196,Sim,Sim
43139152000182,Sim,Sim
43148085000162,Sim,Sim
43189868000194,Sim,Sim
43198433000106,Sim,Não
43202461000150,Sim,Sim
43212051000190,Sim,Sim
43221486000109,Sim,Sim
43241593000190,Sim,Sim
43249764000128,Sim,Sim
43280293000110,Sim,Sim
43284722000128,Sim,Sim
43288131000129,Sim,Sim
43293931000138,Sim,Sim
43296761000145,Sim,Sim
43311328000131,Sim,Sim
43318217000157,Sim,Sim
43324331000190,Sim,Sim
43335789000144,Não informado,Não informado
43411977000104,Sim,Sim
43413703000154,Sim,Sim
43455548000139,Sim,Sim
43458558000128,Sim,Sim
43500705000180,Sim,Sim
43528409000198,Sim,Sim
43538790000176,Sim,Sim
43556028000112,Sim,Sim
43642150000101,Sim,Sim
43667247000179,Sim,Não
43677477000119,Sim,Sim
43700385000102,Sim,Não
43702735000170,Sim,Sim
43704351000196,Sim,Sim
43710543000105,Sim,Sim
43715174000143,Sim,Não
43768090000178,Sim,Sim
43804800000178,Não informado,Não informado
43843170000140,Sim,Sim
43847416000152,Sim,Sim
43855942000164,Sim,Sim
43912931000179,Sim,Sim
43931329000189,Sim,Sim
43935271000141,Não informado,Não informado
43959362000117,Sim,Não
44002677000134,Sim,Sim
44049011000131,Sim,Sim
44055172000138,Não informado,Não informado
44062497000148,Não informado,Não informado
44064902000167,Sim,Sim
44106344000155,Sim,Não
44138134000149,Sim,Não
44188037000160,Sim,Sim
44213336000108,Sim,Sim
44259650000121,Não informado,Não informado
44269549000151,Sim,Sim
44272799000140,Sim,Sim
44276994000149,Sim,Sim
44284510000103,Sim,Não
44289101000108,Sim,Sim
44362254000125,Sim,Não
44365201000168,Sim,Sim
44394077000169,Sim,Sim
44396815000107,Sim,Sim
44404013000100,Sim,Sim
44408955000158,Sim,Sim
44409876000161,Sim,Sim
44420272000116,Sim,Sim
44421408000102,Sim,Sim
44444614000138,Sim,Sim
44464833000189,Sim,Sim
44509225000143,Sim,Sim
44517398000103,Sim,Sim
44527644000108,Sim,Sim
44555080000117,Sim,Não
44614850000155,Sim,Sim
44658130000191,Sim,Não
44706987000130,Sim,Sim
44755474000119,Sim,Sim
44781712000160,Sim,Sim
44792664000106,Sim,Sim
44826569000186,Sim,Sim
44900791000181,Não informado,Não informado
44908764000155,Sim,Não
44977521000179,Sim,Sim
44980726000103,Sim,Sim
44983509000177,Sim,Não
44985312000177,Sim,Sim
45003273000128,Sim,Sim
45014954000191,Sim,Sim
45073321000154,Sim,Sim
45117804000103,Sim,Sim
45153688000188,Sim,Sim
45199956000100,Sim,Sim
45205593000160,Sim,Sim
45318471000180,Sim,Sim
45323870000130,Não,Não
45337500000151,Sim,Sim
45340165000140,Sim,Não
45359532000158,Sim,Sim
45380884000195,Sim,Sim
45394670000178,Sim,Sim
45398672000135,Sim,Sim
45398753000135,Sim,Sim
45428878000160,Sim,Sim
45446715000100,Sim,Sim
45450191000121,Sim,Não
45454951000179,Sim,Sim
45502302000104,Sim,Sim
45503229000187,Sim,Sim
45512659000165,Sim,Sim
45519347000183,Não informado,Não informado
45589618000177,Sim,Sim
45636848000140,Sim,Sim
45655778000177,Sim,Sim
45660734000135,Sim,Não
45677865000125,Sim,Sim
45679643000141,Sim,Sim
45699500000100,Sim,Sim
45736702000176,Sim,Não
45744170000119,Sim,Sim
45791796000186,Sim,Não
45799352000197,Sim,Sim
45804012000107,Sim,Sim
45814666000111,Sim,Sim
45840602000195,Sim,Sim
45842661000100,Sim,Sim
45851852000120,Sim,Sim
45885539000103,Sim,Sim
45902510000192,Sim,Sim
45913257000172,Sim,Sim
45932403000107,Sim,Sim
45948398000120,Sim,Não
45985443000117,Sim,Sim
46045272000109,Sim,Sim
46048259000103,Sim,Sim
46052224000148,Sim,Sim
46059231000171,Sim,Sim
46086471000165,Sim,Sim
46092860000101,Sim,Não
46104207000107,Sim,Sim
46123051000101,Sim,Sim
46170327000102,Sim,Sim
46206378000147,Sim,Sim
46214962000144,Sim,Sim
46247277000114,Sim,Sim
46265891000109,Sim,Sim
46272425000150,Sim,Sim
46283960000107,Sim,Não
46283977000164,Sim,Não
46292909000161,Sim,Sim
46298732000100,Sim,Sim
46313419000102,Sim,Sim
46316320000156,Sim,Sim
46403836000138,Sim,Sim
46413939000189,Sim,Não
46434562000144,Sim,Não
46436096000136,Sim,Sim
46472974000179,Sim,Não
46481026000108,Sim,Sim
46553579000110,Não informado,Não informado
46569685000192,Sim,Sim
46590820000181,Não informado,Não informado
46639101000108,Sim,Não
46640552000165,Sim,Sim
46654327000188,Sim,Sim
46657202000101,Sim,Não
46681226000104,Sim,Sim
46758346000154,Sim,Sim
46786895000132,Sim,Sim
46787411000170,Sim,Não
46813636000153,Sim,Sim
46855575000197,Sim,Sim
46892850000142,Sim,Sim
47001460000106,Sim,Sim
47024509000138,Sim,Sim
47026663000149,Sim,Sim
47045217000181,Sim,Não
47068061000154,Sim,Sim
47081169000187,Sim,Não
47131720000150,Sim,Sim
47201448000137,Sim,Sim
47217676000103,Sim,Sim
47244674000103,Sim,Sim
47255026000144,Sim,Não
47276883000120,Sim,Sim
47364699000132,Sim,Sim
47431609000189,Sim,Sim
47444875000146,Não informado,Não informado
47482969000100,Não informado,Não informado
47484376000182,Sim,Sim
47485840000155,Não informado,Não informado
47509603000187,Sim,Sim
47516051000134,Sim,Sim
47524779000108,Sim,Não
47528623000103,Não informado,Não informado
47530742000192,Sim,Sim
47551129000151,Sim,Sim
47578030000143,Sim,Sim
47584208000169,Não informado,Não informado
47591044000105,Sim,Sim
47594217000130,Sim,Não
47595743000115,Sim,Sim
47619365000162,Sim,Sim
47661122000192,Sim,Sim
47676521000127,Sim,Sim
47679771000110,Não informado,Não informado
47692148000106,Sim,Sim
47693012000102,Sim,Sim
47694587000140,Sim,Sim
47700241000107,Sim,Sim
47715467000181,Sim,Não
47751453000113,Sim,Sim
47801283000134,Sim,Sim
47815430000125,Sim,Sim
47817647000174,Sim,Sim
47860616000104,Não informado,Não informado
47861199000106,Sim,Sim
47872717000197,Sim,Sim
47906548000169,Não informado,Não informado
47922864000124,Não informado,Não informado
48016671000177,Não informado,Não informado
48030066000150,Não informado,Não informado
48068778000169,Não informado,Não informado
48078303000153,Não informado,Não informado
48080210000163,Não informado,Não informado
48082919000106,Não informado,Não informado
48082958000103,Não informado,Não informado
48084334000117,Não informado,Não informado
48102893000102,Não informado,Não informado
48103443000134,Não informado,Não informado
48105349000114,Não informado,Não informado
48120967000133,Não informado,Não informado
48132523000118,Não informado,Não informado
48182701000115,Não informado,Não informado
48207220000117,Não informado,Não informado
48216386000108,Não,Não
48229794000196,Não informado,Não informado
48265635000147,Não informado,Não informado
48270480000137,Não informado,Não informado
48271054000118,Não informado,Não informado
48282989000108,Não informado,Não informado
48286149000105,Não informado,Não informado
48288200000118,Não informado,Não informado
48290718000196,Não informado,Não informado
48303067000121,Não informado,Não informado
48309608000129,Não informado,Não informado
48317136000156,Não informado,Não informado
48318052000137,Não informado,Não informado
48328797000187,Não informado,Não informado
48353006000179,Não informado,Não informado
51466860000156,Não,Não
52548435000179,Não,Não
52695236000274,Não,Não
52863883000167,Sim,Não
54299276000141,Sim,Não
57855207000165,Não,Não
